time,lat,lon,region,precip
2021-01-01,35.375,110.875,0,0.0
2021-01-01,35.625,110.625,0,0.0
2021-01-01,35.625,110.875,0,0.0
2021-01-01,35.625,111.125,0,0.0
2021-01-01,35.625,111.375,0,0.0
2021-01-01,35.625,111.625,0,0.0
2021-01-01,35.625,111.875,0,0.0
2021-01-01,35.875,110.875,0,0.0
2021-01-01,35.875,111.125,0,0.0
2021-01-01,35.875,111.375,0,0.0
2021-01-01,35.875,111.625,0,0.0
2021-01-01,35.875,111.875,0,0.0
2021-01-01,36.125,111.125,0,0.0
2021-01-01,36.125,111.375,0,0.0
2021-01-01,36.125,111.625,0,0.0
2021-01-01,36.125,111.875,0,0.0
2021-01-01,36.125,112.125,0,0.0
2021-01-01,36.375,111.375,0,0.0
2021-01-01,36.375,111.625,0,0.0
2021-01-01,36.375,111.875,0,0.0
2021-01-01,36.625,111.375,0,0.0
2021-01-01,36.625,111.625,0,0.0
2021-01-01,36.625,111.875,0,0.0
2021-01-01,36.875,111.375,0,0.0
2021-01-01,36.875,111.625,0,0.0
2021-01-01,36.875,111.875,0,0.0
2021-01-01,36.875,112.125,0,0.0
2021-01-01,37.125,111.375,0,0.0
2021-01-01,37.125,111.625,0,0.0
2021-01-01,37.125,111.875,0,0.0
2021-01-01,37.125,112.125,0,0.0
2021-01-01,37.125,112.375,0,0.0
2021-01-01,37.125,112.625,0,0.0
2021-01-01,37.375,111.625,0,0.0
2021-01-01,37.375,111.875,0,0.0
2021-01-01,37.375,112.125,0,0.0
2021-01-01,37.375,112.375,0,0.0
2021-01-01,37.375,112.625,0,0.0
2021-01-01,37.375,112.875,0,0.0
2021-01-01,37.625,111.625,0,0.0
2021-01-01,37.625,111.875,0,0.0
2021-01-01,37.625,112.125,0,0.0
2021-01-01,37.625,112.375,0,0.0
2021-01-01,37.625,112.625,0,0.0
2021-01-01,37.625,112.875,0,0.0
2021-01-01,37.625,113.125,0,0.0
2021-01-01,37.625,113.375,0,0.0
2021-01-01,37.875,111.625,0,0.0
2021-01-01,37.875,111.875,0,0.0
2021-01-01,37.875,112.125,0,0.0
2021-01-01,37.875,112.375,0,0.0
2021-01-01,37.875,112.625,0,0.0
2021-01-01,37.875,112.875,0,0.0
2021-01-01,37.875,113.125,0,0.0
2021-01-01,38.125,111.625,0,0.0
2021-01-01,38.125,111.875,0,0.0
2021-01-01,38.125,112.125,0,0.0
2021-01-01,38.125,112.375,0,0.0
2021-01-01,38.125,112.625,0,0.0
2021-01-01,38.375,111.625,0,0.0
2021-01-01,38.375,111.875,0,0.0
2021-01-01,38.375,112.125,0,0.0
2021-01-01,38.625,111.875,0,0.0
2021-01-01,38.625,112.125,0,0.0
2021-01-01,38.625,112.375,0,0.0
2021-01-01,38.875,112.125,0,0.0
2021-01-02,35.375,110.875,0,0.0
2021-01-02,35.625,110.625,0,0.0
2021-01-02,35.625,110.875,0,0.0
2021-01-02,35.625,111.125,0,0.0
2021-01-02,35.625,111.375,0,0.0
2021-01-02,35.625,111.625,0,0.0
2021-01-02,35.625,111.875,0,0.0
2021-01-02,35.875,110.875,0,0.0
2021-01-02,35.875,111.125,0,0.0
2021-01-02,35.875,111.375,0,0.0
2021-01-02,35.875,111.625,0,0.0
2021-01-02,35.875,111.875,0,0.0
2021-01-02,36.125,111.125,0,0.0
2021-01-02,36.125,111.375,0,0.0
2021-01-02,36.125,111.625,0,0.0
2021-01-02,36.125,111.875,0,0.0
2021-01-02,36.125,112.125,0,0.0
2021-01-02,36.375,111.375,0,0.0
2021-01-02,36.375,111.625,0,0.0
2021-01-02,36.375,111.875,0,0.0
2021-01-02,36.625,111.375,0,0.0
2021-01-02,36.625,111.625,0,0.0
2021-01-02,36.625,111.875,0,0.0
2021-01-02,36.875,111.375,0,0.0
2021-01-02,36.875,111.625,0,0.0
2021-01-02,36.875,111.875,0,0.0
2021-01-02,36.875,112.125,0,0.0
2021-01-02,37.125,111.375,0,0.0
2021-01-02,37.125,111.625,0,0.0
2021-01-02,37.125,111.875,0,0.0
2021-01-02,37.125,112.125,0,0.0
2021-01-02,37.125,112.375,0,0.0
2021-01-02,37.125,112.625,0,0.0
2021-01-02,37.375,111.625,0,0.0
2021-01-02,37.375,111.875,0,0.0
2021-01-02,37.375,112.125,0,0.0
2021-01-02,37.375,112.375,0,0.0
2021-01-02,37.375,112.625,0,0.0
2021-01-02,37.375,112.875,0,0.0
2021-01-02,37.625,111.625,0,0.0
2021-01-02,37.625,111.875,0,0.0
2021-01-02,37.625,112.125,0,0.0
2021-01-02,37.625,112.375,0,0.0
2021-01-02,37.625,112.625,0,0.0
2021-01-02,37.625,112.875,0,0.0
2021-01-02,37.625,113.125,0,0.0
2021-01-02,37.625,113.375,0,0.0
2021-01-02,37.875,111.625,0,0.0
2021-01-02,37.875,111.875,0,0.0
2021-01-02,37.875,112.125,0,0.0
2021-01-02,37.875,112.375,0,0.0
2021-01-02,37.875,112.625,0,0.0
2021-01-02,37.875,112.875,0,0.0
2021-01-02,37.875,113.125,0,0.0
2021-01-02,38.125,111.625,0,0.0
2021-01-02,38.125,111.875,0,0.0
2021-01-02,38.125,112.125,0,0.0
2021-01-02,38.125,112.375,0,0.0
2021-01-02,38.125,112.625,0,0.0
2021-01-02,38.375,111.625,0,0.0
2021-01-02,38.375,111.875,0,0.0
2021-01-02,38.375,112.125,0,0.0
2021-01-02,38.625,111.875,0,0.0
2021-01-02,38.625,112.125,0,0.0
2021-01-02,38.625,112.375,0,0.0
2021-01-02,38.875,112.125,0,0.0
